projects,proposer,current_amount,current_price,projects_url,spec,remaining_time,group_period,group_period_start,group_period_end
"DELUX MV6 【護腕藍芽垂直滑鼠】以""人“為本工學設計｜創新螢幕顯示電量隨時掌握 x 革新輕量三模切換不受拘束",立翊國際-LIYI SHOP,242017.0,1090.0,https://www.zeczec.com/projects/delux-mv6,"MV6全新 “人”體工學設計｜3模切換｜OLED顯示螢幕｜RGB電競燈效｜擺脫酸痛且效能更全面,zeczec",17 天,2022/10/26 20:00 – 2022/12/15 02:00,2022/10/26 20:00:00,2022/12/15 02:00:00
【 行云 心靈漫遊卡 】讓靈魂重新找到力量,櫻花樹創意有限公司,99000.0,3680.0,https://www.zeczec.com/projects/dreamholic,"行云心靈牌卡是第一套圖字分離、 可擴充的宇宙心靈資料庫，透過心靈漫遊卡帶領使用者前往不同的想像與引導,zeczec",26 天,2022/11/14 19:00 – 2022/12/24 02:00,2022/11/14 19:00:00,2022/12/24 02:00:00
愛護自己及地球，從「班巴豆奶」開始！,駿霈國際有限公司,47367.0,599.0,https://www.zeczec.com/projects/beyondmilktw,"對再生農業的熱愛和對食安的注重，我們積極協助農民生產更優質的作物，再由食品科學家研究出的專利技術產出富含高纖、高鈣、高蛋白等營養素的食品來維護我們的健康，也同時因再生改念讓地球優質的環境得以永續。,zeczec",35 天,2022/11/21 12:00 – 2023/01/02 15:00,2022/11/21 12:00:00,2023/01/02 15:00:00
【大人的玩具】TABLE FOOTBALL 來自白俄羅斯的 DIY 桌式足球,EWA Taiwan,66533.0,999.0,https://www.zeczec.com/projects/table-football,"Table Football 桌式足球是 EWA 以玩家角度所精心打造的自豪作品，透過木質帶出溫潤的手感，2D 轉 3D 的參與式手作體驗，絕對是獨一無二的。,zeczec",30 天,2022/11/10 10:00 – 2022/12/28 23:59,2022/11/10 10:00:00,2022/12/28 23:59:00
【Osner 韓國歐紳｜Ihandy Pro 掛燙神機 】 史上第一台！殺菌、除螨、雪紡、西裝一機搞定,OSNER Taiwan,123290.0,1580.0,https://www.zeczec.com/projects/osner-ihandypro,"★ 連續 5 年榮獲韓國品牌大獎 ★ 全球銷售破300,000 台，可疊 200 座台北 101！史上第一款最像效能熨斗的輕便掛燙機，超便利、又超強大，讓再難搞的衣服都瞬間聽話，韓國主婦、上班...,zeczec",33 天,2022/11/08 11:00 – 2022/12/31 23:59,2022/11/08 11:00:00,2022/12/31 23:59:00
2022聖誕節全新上市《HUNGHUNG秋冬柑橘巴斯克生起司》 嘖嘖獨家販售 擁有如冰淇淋一般綿密的口感是其特色，細緻風味值得一嚐,HUNGHUNG甜點工作室,17000.0,800.0,https://www.zeczec.com/projects/hunghungcake,"在外流浪主廚10年決定創立自己的品牌，希望讓更多人品嚐到好吃的甜點,zeczec",32 天,2022/11/10 12:00 – 2022/12/30 23:59,2022/11/10 12:00:00,2022/12/30 23:59:00
華醫樂補寧｜ 讓你30天吃出天然腮紅,華醫生物科技有限公司,141390.0,978.0,https://www.zeczec.com/projects/chinadoctor-Rhodiola,"氣色紅潤不「用」妝！只要一小錠， 當一個輕鬆擁有好氣色的好命女孩,zeczec",2 天,2022/10/14 12:00 – 2022/11/30 23:59,2022/10/14 12:00:00,2022/11/30 23:59:00
OEC智能美學感應式垃圾桶｜美學與實用兼具，打開生活儀式感,Oec智能美學家居生活,5160.0,2580.0,https://www.zeczec.com/projects/oechome-ls40,"不僅要美，也能兼具實用，讓享受生活成為日常。,zeczec",22 天,2022/11/21 13:00 – 2022/12/20 23:59,2022/11/21 13:00:00,2022/12/20 23:59:00
【DeliOne 飽鮮盒｜就是好韌性！】保鮮盒＋保鮮膜 → 絕佳融合變身，再也不怕食材突破天花板！,DeliOne Taiwan,257141.0,1580.0,https://www.zeczec.com/projects/delione,"✨ 大彈性・無擾收納・超保鮮！食物裝進保鮮盒又蓋不起來了？不再移來移去，交給 DeliOne 飽鮮盒讓你韌性裝！,zeczec",43 天,2022/11/22 12:00 – 2023/01/10 02:00,2022/11/22 12:00:00,2023/01/10 02:00:00
【 I/TEMS 】保加利亞 100% 純天然香氛蠟燭｜法國調香師 Jean Niel 與藝術家聯名，天然無害的極品饗宴蠟燭,邊看台南商行,68240.0,1150.0,https://www.zeczec.com/projects/i-tems,"您知道嗎，味道可以瞬間對我們生心理產生影響。這也是為什麼某些味道，會勾起您那個美好時光及難忘旅行的回憶。這也是我們帶來這香氣的國度保加利亞，純手工澆鑄、無致癌物石化成分、無毒、無動物實驗！ 香味...,zeczec",38 天,2022/11/17 20:00 – 2023/01/05 02:00,2022/11/17 20:00:00,2023/01/05 02:00:00
Fangsis芳心【柚子花香木質調香氛｜兼具完美心意與質感的聖誕禮盒】告白，友誼，謝恩，交換禮物,Fangsis芳心,60620.0,1680.0,https://www.zeczec.com/projects/fangsis,"為了減緩今年柚農7000噸滯銷柚子的損失，我們使用文旦柚所提煉的精油，結合花香木質調香氛，設計出了最精美的聖誕禮盒。這份禮盒包含了我們心繫大地的情感，更表達出對儀式感、芳香、自然療癒的需要。,zeczec",17 天,2022/11/16 20:00 – 2022/12/15 02:00,2022/11/16 20:00:00,2022/12/15 02:00:00
【GAIT】玻璃振膜藍芽喇叭GlaXfi-HH22｜獨特創新的沉浸式音響,GAIT玻音先創,75960.0,1990.0,https://www.zeczec.com/projects/gait-glaxfi-hh22,"GAIT 玻音先創是擁有全球首創專利「玻璃振膜」的台灣品牌。「玻璃振膜」同時整合了玻璃材質以及喇叭振膜，是創新的喇叭零件種類! 透過玻璃的優異材質特性，我們將為你創造出最獨特的聽覺體驗。,zeczec",8 天,2022/11/14 20:00 – 2022/12/06 02:00,2022/11/14 20:00:00,2022/12/06 02:00:00
ALYSA 2023工作日誌＆月亮曆｜跟著月亮做保養 · 一個月從頭到腳巡禮,Qlife質森活,15150.0,798.0,https://www.zeczec.com/projects/alysa-2023,"月亮影響潮汐，人體70%是水，我們的情緒、身體部位與月亮息息相關，跟著觀察與保養提升身體覺知力。還有臉書不公開社團，提供一整年動態資料與學習指引。,zeczec",2 天,2022/10/20 20:00 – 2022/12/01 00:00,2022/10/20 20:00:00,2022/12/01 00:00:00
【AXPRO華艦科技】B20無線藍芽麥克風-世上最輕的藍芽麥克風｜主動降噪｜雙麥克風｜無需接收器,Axpro華艦科技,88330.0,2880.0,https://www.zeczec.com/projects/axpro-b20,"AXPRO 華艦科技推出B20無線藍芽麥克風，有別於一般藍芽麥克風需要在手機接上一台接收器。B20 無須外接接收器便可與手機連接，搭配獨創雙麥克風降噪與超輕量設計。,zeczec",29 天,2022/11/15 12:00 – 2022/12/27 15:00,2022/11/15 12:00:00,2022/12/27 15:00:00
🇺🇸𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬-美式輕奢華石墨烯女神褲 ,USA Luxury Vénus ,6860.0,1580.0,https://www.zeczec.com/projects/Luxury-Venus,"𝐋𝐮𝐱𝐮𝐫𝐲 𝐕é𝐧𝐮𝐬 《 Generation 》閃耀世代 << 美式輕奢華石墨烯女神褲 >> 讓奢華的妳來主宰奢華,zeczec",43 天,2022/11/11 11:00 – 2023/01/10 02:00,2022/11/11 11:00:00,2023/01/10 02:00:00
﹝EVASing Vintage﹞擁抱自然 🌿🍃 復古布藝手提式藍牙音箱 20W大功率輸出，輕巧的身影，在心中烙下深刻餘音 🎵🎶,glorykylin,50478.0,1819.0,https://www.zeczec.com/projects/evasing-vintage-x-20w,"響受，在相遇以後。雙喇叭20W大功率、續航力超過10小時！獨特手提造型、復古雙色設計，帶你在音樂中，找回最初的感動。,zeczec",2 天,2022/09/23 12:00 – 2022/11/30 23:59,2022/09/23 12:00:00,2022/11/30 23:59:00
【客製化Laptop】隨時展現個性化，自定義專屬筆記型電腦,喜傑獅,143900.0,47900.0,https://www.zeczec.com/projects/cjscope,"預購客製化最高的筆記型電腦，從零組件到外觀打造專屬於自己、單位、品牌的客製化筆記型電腦。,zeczec",28 天,2022/11/09 12:00 – 2022/12/26 02:00,2022/11/09 12:00:00,2022/12/26 02:00:00
德國Eisch｜全球唯一 會呼吸的酒杯，不用醒酒器也能快速醒酒!,Eisch Taiwan,56440.0,3360.0,https://www.zeczec.com/projects/eisch,"德國300年歷史玻璃製造大廠，擁有多項專利技術，SENSIS PLUS可使酒在幾分鐘之內，達到醒酒的效果，台灣初登場，嚴選3款Eisch特色酒杯，嘖嘖限時特價預購中,zeczec",2 天,2022/10/13 12:00 – 2022/11/30 22:59,2022/10/13 12:00:00,2022/11/30 22:59:00
▋DakiniDéesse荷光淨化香氛噴霧▋來自不丹聖域，保養品規格製造／寵物友善，去去負能量，新年轉運禮！,DakiniDéesse,60260.0,1075.0,https://www.zeczec.com/projects/dakinideesse,"2022對你來說是怎麼樣的一年? DakiniDéesse首次與雪謙寺聯名，嘖嘖首賣-「淨化香氛噴霧」 轉運開勢 #超越酒精 抑制細菌與病毒，提升自我能量與運勢，病毒out好運in！,zeczec",18 天,2022/11/01 12:00 – 2022/12/17 00:00,2022/11/01 12:00:00,2022/12/17 00:00:00
▋Elisa's Wonderland 聖誕曲奇禮盒2022 ▋療癒系3D立體手工餅乾，邀您再次夢回仙境。,Elisa's Wonderland 愛莉莎的夢遊仙境,164210.0,750.0,https://www.zeczec.com/projects/ewchristmas,"去年上市過的3D列印立體餅乾，升級改版！裝載著甜蜜撫慰與嶄新的願望，邀您再次夢回仙境。,zeczec",24 天,2022/11/02 21:00 – 2022/12/22 23:59,2022/11/02 21:00:00,2022/12/22 23:59:00
車內空氣管家｜杜絕『疲勞駕駛』與『爆胎風險』CO2 濃度預警盒 2.0 — 買全配送胎壓 • 只在嘖嘖！,V-PLUS 飛普拉斯,39746.0,2180.0,https://www.zeczec.com/projects/iama-co2-2-0,"全球唯一可搭配「胎壓偵測器」的車用 CO2 偵測器！你的行車安全就是 iama 的責任！！現在下單全配【胎壓偵測器】 0 元送給你！,zeczec",2 天,2022/10/19 21:00 – 2022/11/30 23:59,2022/10/19 21:00:00,2022/11/30 23:59:00
Volcano | 個人火爐,Bao Studio,120440.0,1680.0,https://www.zeczec.com/projects/volcano,"小火山樣式設計的個人火爐，舒服的弧度讓這團火捧在手上觸感極佳，時刻微微溫暖,zeczec",29 天,2022/10/18 11:00 – 2022/12/27 02:00,2022/10/18 11:00:00,2022/12/27 02:00:00
【PreCure未來奇肌太空星球瓶】海外 ODM 銷售二千萬組｜日、德、美 超頂級百萬原料 x 透皮吸收專利 x 居家科研十倍護膚,PreCure Lab,208211.0,3999.0,https://www.zeczec.com/projects/precure-ai,"亞洲皮膚科學權威、台灣生技計畫主持人研發製造，結合乳霜、敷臉、按摩、賦活、修護，全方位完美貼合一次滿足。維持你最美狀態的秘密武器！,zeczec",2 天,2022/10/18 00:00 – 2022/11/30 23:59,2022/10/18 00:00:00,2022/11/30 23:59:00
Air-on可拆式氣墊減壓背帶【 將減壓融入生活 】突破性肩背設計 ,AirOn ,105288.0,890.0,https://www.zeczec.com/projects/Air-on,"Air-on 專利氣墊背帶提供了柔軟、減壓、輕量且耐用的完整解決方案。 快拆式式的設計，可以直接使用在各式的背包上。瞬間降低背包的不適感。 自主式的加壓、減壓氣囊，適用於不同的高度與氣壓變化的環...,zeczec",11 天,2022/11/02 20:00 – 2022/12/09 23:59,2022/11/02 20:00:00,2022/12/09 23:59:00
PetLoo 佩露 智慧貓砂機 |台灣 養寵新指標！再大的貓咪都裝得下，影像數據化！只有想不到，沒有做不到,泓沁企業有限公司,193000.0,12000.0,https://www.zeczec.com/projects/petloo,"此計畫為貓咪廁所提供一個嶄新的如廁空間、影像化數據庫，讓貓奴們能夠更全方面的了解貓咪健康狀況,zeczec",2 天,2022/11/01 21:00 – 2022/11/30 23:59,2022/11/01 21:00:00,2022/11/30 23:59:00
【COU : TUR HAIR 奢華富黑洗髮染】 告別白髮，7天洗出自然黑髮色！,小生活 KRsimplelife,113500.0,1300.0,https://www.zeczec.com/projects/cou-tur-hair,"與韓國合作開發，創新研發近90%植萃配方""洗髮+上色""雙效功能超方便，日常洗髮就能富黑髮色!!溫和不刺鼻， 3天有感加深，7天給呈現光澤黑髮色!!,zeczec",2 天,2022/09/06 12:00 – 2022/11/30 23:59,2022/09/06 12:00:00,2022/11/30 23:59:00
🔥跑襪革命🔥 貼紮型跑襪X 360°穩固腳踝X獨家U型加壓維持足弓彈性 | 透氣格柵網 | 防摩抗震 | 避免運動傷害，讓你跑力全開，沒在怕的！,PowerMax給力貼,131440.0,940.0,https://www.zeczec.com/projects/powermax-socks,"貼紮型跑襪是一雙革命性的專業運動襪，將最艱難的運動貼紮以獨特的織法設計於襪子當中，為跑者量身打造，提供最佳防護，發揮最大戰力！,zeczec",2 天,2022/11/02 12:00 – 2022/11/30 23:59,2022/11/02 12:00:00,2022/11/30 23:59:00
【休斯二號-吸收有感又來啦】 台大技轉榮獲世界多國專利。全世界唯一榮獲🏅美國FDA新膳食成分認證⭐發酵柑橘類黃酮⭐一錠很柑萃-讓類黃酮之王給你滿滿的Citrus Power!!!💥💪,休斯生物科技股份有限公司,125865.0,2160.0,https://www.zeczec.com/projects/dr-hughes-citris-power,"親愛的~還記得大豆精華發泡錠嗎！我們帶著柑橘精華-柑萃Citrus Power回來了，讓柑橘精華在你的身體「真正吸收」，有吸收才有感，有感才有效，別再花錢買安慰劑!!,zeczec",20 天,2022/10/22 09:00 – 2022/12/18 23:59,2022/10/22 09:00:00,2022/12/18 23:59:00
【 myOSMO蔘源力｜比利時現代活力紅蔘 】揮別疲憊，提神醒腦新選擇！,myOSMO 歐萃研,40416.0,199.0,https://www.zeczec.com/projects/osmo-modern-ginseng-7x,"✦ 高效補充元氣、維持健康及生活好品質！✦ 三國聯合研發，來自比利時的紅蔘 HRG80®就是不一樣！純淨無污染，有著7倍多的稀有人蔘皂苷，能更快速的啟動身體機能，讓你精神旺盛、專注力十足。,zeczec",2 天,2022/10/24 12:00 – 2022/11/30 23:59,2022/10/24 12:00:00,2022/11/30 23:59:00
LightUBV發光折傘、兒童傘｜守護全家人雨天行的安全,LightUBV發光安全傘,1996.0,499.0,https://www.zeczec.com/projects/lightubv,"雨天夜間撐傘走路的行人，容易因汽機車駕駛視線不良造成意外，我們推出便利好攜帶的發光折傘，以及適合小孩長度的童傘，讓大家的雨天中行走更加安全。,zeczec",33 天,2022/11/23 12:00 – 2022/12/31 23:59,2022/11/23 12:00:00,2022/12/31 23:59:00
無法成為灌籃高手?沒關係，你可以很快成為投籃高手!,廖千億,0.0,63000.0,https://www.zeczec.com/projects/swishmaster,"以科學化、精準的訓練機台讓籃球愛好者短期變成投籃的高手,zeczec",45 天,2022/11/21 12:00 – 2023/01/12 23:59,2022/11/21 12:00:00,2023/01/12 23:59:00
雷神恩典-小鋼砲發電機,張晴涵,0.0,84900.0,https://www.zeczec.com/projects/thor-generator,"日本引擎、台灣專利設計 ，瓦斯/天然氣等多能源發電。低污染、低噪音，續航力獨步全球，擁有一台造福三代。工/商/醫療/娛樂/居家/戶外活動–220v/110v，一機搞定。,zeczec",33 天,2022/11/21 21:00 – 2022/12/31 23:59,2022/11/21 21:00:00,2022/12/31 23:59:00
【魔幻冰涼巾】一條讓您體驗急速降溫且又舒適冷感的毛巾,SIMBA,0.0,299.0,https://www.zeczec.com/projects/HOT-FROZEN,"❄❄❄酷熱豔陽下的冰涼聖品❄❄❄,zeczec",2 天,2022/10/24 12:00 – 2022/12/01 00:00,2022/10/24 12:00:00,2022/12/01 00:00:00
日本直送｜台灣蜜棗｜台湾ナツメ｜新鮮美味直送日本｜FRUCENT,FRUCENT,0.0,1955.0,https://www.zeczec.com/projects/frucent_taiwanjujube,"FRUCENT和台灣產地的果農契作，提供各種新鮮水果，將水果的天然香氣傳遞給每個人。,zeczec",29 天,2022/11/01 00:00 – 2022/12/27 23:59,2022/11/01 00:00:00,2022/12/27 23:59:00
|Save the ocean|《浮世繪環保T》買衣送醫，讓我們一起治療海洋環境！｜設計x環保x時尚｜購買商品同時做公益！,Save the ocean(陳泓諭）,0.0,2999.0,https://www.zeczec.com/projects/Sstorezeczec,"《設計x環保》 購買浮世繪風格T桖將捐出該方案指定金額，為保育海洋生物、維護地球換境盡一份心力,zeczec",2 天,2022/10/25 12:00 – 2022/11/30 23:59,2022/10/25 12:00:00,2022/11/30 23:59:00
心聲概念設計：以心臟為主軸設計運用,吳佳恩,300.0,100.0,https://www.zeczec.com/projects/xin-sheng-gai-nian-she-ji,"很多詞語都有心，例如心聲 、真心、心愛、心疼、心碎等...... ，心臟是非常重要的器官由肋骨保護著，心臟就像手機的cpu缺一不可，午睡枕，趴著就像聆聽心聲，聆聽心跳聲似的，美觀兼實用，產品細膩...,zeczec",37 天,2022/11/04 20:00 – 2023/01/04 02:00,2022/11/04 20:00:00,2023/01/04 02:00:00
鸚鵡國王健康機能沖泡飲,萬威企業股份有限公司,2874.0,329.0,https://www.zeczec.com/projects/ParrotKing-MorganValley,"鸚鵡國王益生菌綜合堅果穀物飲&可可風味乳清沖泡飲，健康添加營養補充。,zeczec",7 天,2022/10/07 00:00 – 2022/12/05 23:59,2022/10/07 00:00:00,2022/12/05 23:59:00
[SAULA西班牙國寶級咖啡] 傳承70多年，金屬罐裝，100% 最高等級 Arabica 咖啡豆，3 週桶裝熟成，獻給懂品味的你,Suala Coffee ,32790.0,690.0,https://www.zeczec.com/projects/saula-coffee,"70多年來堅持使用100%最高等級的Arabica咖啡豆，經過3週桶裝熟成 ，激發出咖啡豆更多芳香物質。全金屬罐裝確保咖啡豆的新鮮與兼具ESG責任。,zeczec",22 天,2022/11/16 20:00 – 2022/12/20 23:59,2022/11/16 20:00:00,2022/12/20 23:59:00
MADE IN ITALY 全球第一家！使用托斯卡尼 I.G.P地理保護認證特級初榨橄欖油的義大利當地品牌「Idea Toscana」,2a Studio｜雙好工作室,5980.0,2400.0,https://www.zeczec.com/projects/IdeaToscana-CiaoLife,""" Idea Toscana ""不止是特級初榨橄欖油個人清潔用品的代表，更代表了對義大利托斯卡尼藝術、文化、自然及完美的堅持不懈，用最純淨的食用等級原料來照護追求高品質且熱愛自然的你/妳。,zeczec",64 天,2022/11/16 12:00 – 2023/01/31 11:59,2022/11/16 12:00:00,2023/01/31 11:59:00
集集有機酪梨｜產地直送、安心有保證,集集天然有機農園(劉珍修),2200.0,780.0,https://www.zeczec.com/projects/organic-avocado,"酪梨是營養數一數二的水果，有機種植，吃得安心又健康。,zeczec",14 天,2022/11/11 00:00 – 2022/12/12 23:59,2022/11/11 00:00:00,2022/12/12 23:59:00
[聽覺有障、溝通無礙]聽的見 聽的清 用的方便 訂製一款平價藍芽耳機助聽器集資案,便宜助聽器輔聽量販店,0.0,20000.0,https://www.zeczec.com/projects/bluetooth-hearing-aid,"訂製及輸入一款平價實用的藍芽耳機助聽器，造福聽障人士(本集資案於取得醫療器材輸入許可後履行贊助回饋),zeczec",53 天,2022/11/21 12:00 – 2023/01/20 23:59,2022/11/21 12:00:00,2023/01/20 23:59:00
Sweeney思薇妮｜『青春煥活液』淡化/異味/乾癢｜一瓶給您最深層的呵護,sweeney,0.0,1788.0,https://www.zeczec.com/projects/sweeney,"對於美的追求，不止息，而我們將喚醒妳最深層的細胞活化，自信、非凡。,zeczec",106 天,2022/11/24 14:40 – 2023/03/15 00:00,2022/11/24 14:40:00,2023/03/15 00:00:00
魚躍龍門 生生不息-永續傳承菳品禮盒,老食說有限公司,0.0,8400.0,https://www.zeczec.com/projects/Pastry_Saffron,"承襲傳統美味漢餅，結合番紅花生生不息的概念，將魚躍龍門、生生不息的祝福獻給我們的親朋好友。,zeczec",33 天,2022/11/25 12:00 – 2022/12/31 23:59,2022/11/25 12:00:00,2022/12/31 23:59:00
暗黑色情色桌遊,暗黑色有限公司,3000.0,3000.0,https://www.zeczec.com/projects/darkblack,"情慾，因為愛，而成倍地發酵。 熱辣辣的情慾，醺醺然的夜晚 跟著 [ 暗黑色情趣桌遊 ] 探索更多性趣，解鎖更多慾望 讓你體驗性愛....美好一面 遊戲經過真人實測，性趣滿分 過程中，你無法做任何...,zeczec",3 天,2022/11/14 20:00 – 2022/12/01 23:59,2022/11/14 20:00:00,2022/12/01 23:59:00
